customer_id,tenure_months,monthly_charges,total_charges,contract_type,payment_method,internet_service,online_security,tech_support,is_senior_citizen,avg_monthly_usage_gb,support_tickets_90d,churned
CUST001068,24,97.06,2013.16,one-year,electronic-check,Fiber,no,no,0,76.6,0,0
CUST001069,1,56.45,49.26,month-to-month,mailed-check,DSL,no,yes,0,84.1,4,1
CUST001070,48,98.71,4661.03,month-to-month,bank-transfer,Fiber,no,no,0,27.8,2,0
CUST001071,15,83.55,1131.08,month-to-month,credit-card,Fiber,yes,yes,0,128.0,0,0
CUST001072,54,76.12,4078.75,month-to-month,bank-transfer,Fiber,yes,yes,0,107.2,1,0
CUST001073,38,73.64,2405.5,month-to-month,credit-card,DSL,no,yes,0,51.0,1,0
CUST001074,34,65.63,2147.83,month-to-month,credit-card,None,no,no,1,112.2,2,0
CUST001075,12,96.14,1070.95,month-to-month,bank-transfer,Fiber,no,no,0,11.7,0,1
CUST001076,51,48.37,2490.04,two-year,electronic-check,Fiber,no,no,1,31.8,0,0
CUST001077,12,29.45,355.8,month-to-month,mailed-check,Fiber,no,no,1,67.0,4,1
CUST001078,30,85.36,2369.03,month-to-month,bank-transfer,Fiber,no,no,0,56.9,0,1
CUST001079,60,85.78,5015.78,month-to-month,bank-transfer,DSL,yes,no,0,146.5,1,0
CUST001080,66,82.01,4847.09,month-to-month,electronic-check,None,yes,yes,0,102.9,0,0
CUST001081,71,80.19,5500.37,one-year,bank-transfer,DSL,no,no,0,164.7,1,0
CUST001082,69,61.99,3705.23,month-to-month,electronic-check,Fiber,yes,no,1,24.5,1,0
CUST001083,40,89.69,3361.3,month-to-month,electronic-check,None,no,no,0,56.5,0,1
CUST001084,15,68.86,915.71,one-year,credit-card,Fiber,no,yes,0,30.6,0,0
CUST001085,60,57.82,3561.75,month-to-month,mailed-check,Fiber,yes,yes,0,84.5,1,0
CUST001086,57,62.2,3329.06,two-year,bank-transfer,DSL,no,yes,0,24.5,1,0
CUST001087,71,120.52,8284.42,two-year,bank-transfer,Fiber,yes,no,1,77.7,2,0
CUST001088,47,26.63,1154.08,month-to-month,bank-transfer,Fiber,no,no,0,12.4,4,1
CUST001089,11,82.49,823.68,month-to-month,electronic-check,DSL,yes,no,0,41.5,5,1
CUST001090,36,28.02,898.35,month-to-month,bank-transfer,DSL,no,no,0,113.1,3,0
CUST001091,32,67.29,2222.99,month-to-month,electronic-check,None,no,no,0,67.4,1,1
CUST001092,60,59.16,3584.72,month-to-month,bank-transfer,DSL,no,yes,0,21.1,1,0
CUST001093,28,20.0,490.93,one-year,electronic-check,DSL,yes,yes,0,123.7,1,0
CUST001094,24,79.73,1912.27,month-to-month,credit-card,DSL,yes,no,0,124.9,0,1
CUST001095,6,60.5,338.94,month-to-month,credit-card,Fiber,no,yes,1,109.4,3,1
CUST001096,60,20.0,1023.7,month-to-month,mailed-check,Fiber,yes,yes,0,50.4,2,0
CUST001097,54,90.99,4695.66,two-year,electronic-check,Fiber,yes,no,0,96.4,1,0
CUST001098,3,105.88,278.26,two-year,mailed-check,Fiber,no,yes,0,131.4,2,1
CUST001099,31,107.25,2965.63,month-to-month,bank-transfer,DSL,yes,no,0,63.2,2,1
CUST001100,35,78.97,2734.12,one-year,bank-transfer,Fiber,yes,no,0,65.1,1,0
CUST001101,34,71.15,2180.65,month-to-month,bank-transfer,DSL,yes,no,0,73.1,4,0
CUST001102,66,103.2,7004.49,one-year,credit-card,Fiber,no,no,0,110.3,0,0
CUST001103,11,112.06,1209.77,one-year,mailed-check,DSL,no,yes,0,79.6,3,0
CUST001104,22,98.34,2199.08,two-year,bank-transfer,DSL,no,yes,0,100.4,2,0
CUST001105,13,46.46,587.7,month-to-month,mailed-check,Fiber,no,no,0,61.2,2,1
CUST001106,18,75.03,1382.64,month-to-month,bank-transfer,DSL,no,yes,0,60.3,0,1
CUST001107,65,80.99,4855.5,two-year,mailed-check,Fiber,no,no,0,102.5,0,0
CUST001108,67,24.76,1592.28,month-to-month,credit-card,Fiber,yes,yes,1,46.0,0,0
CUST001109,4,81.73,311.61,month-to-month,electronic-check,None,no,no,0,34.8,1,1
CUST001110,45,126.82,5882.43,one-year,electronic-check,DSL,yes,no,0,44.6,1,0
CUST001111,17,86.0,1290.92,one-year,electronic-check,Fiber,no,no,0,58.6,1,1
CUST001112,14,106.84,1444.32,one-year,credit-card,Fiber,no,no,0,70.1,0,1
CUST001113,21,74.57,1567.36,one-year,bank-transfer,DSL,no,no,0,50.6,2,0
CUST001114,14,68.17,881.86,one-year,mailed-check,Fiber,no,yes,0,54.3,0,1
CUST001115,35,79.53,,month-to-month,mailed-check,None,no,no,1,86.7,5,0
CUST001116,71,49.6,3256.08,one-year,mailed-check,Fiber,no,no,0,41.2,2,0
CUST001117,42,45.91,1705.82,one-year,credit-card,None,no,no,0,108.3,1,0
CUST001118,52,101.66,5110.87,two-year,credit-card,Fiber,no,no,0,37.7,5,0
CUST001119,36,104.31,3507.75,month-to-month,credit-card,Fiber,no,yes,0,69.0,1,0
CUST001120,1,45.22,38.57,month-to-month,credit-card,None,no,yes,0,66.3,5,1
CUST001121,6,94.2,488.31,one-year,electronic-check,DSL,yes,no,1,145.9,1,0
CUST001122,20,67.83,1206.09,month-to-month,electronic-check,Fiber,yes,yes,0,61.8,2,1
CUST001123,18,78.5,1418.46,month-to-month,bank-transfer,Fiber,no,no,1,117.2,2,1
CUST001124,60,81.51,5029.53,two-year,bank-transfer,None,yes,no,0,102.7,1,0
CUST001125,60,94.86,5458.97,month-to-month,electronic-check,None,yes,no,0,48.6,2,0
CUST001126,61,72.07,3829.65,month-to-month,bank-transfer,DSL,yes,yes,0,138.7,2,1
CUST001127,46,105.25,4632.75,month-to-month,electronic-check,Fiber,no,yes,0,50.1,3,0
CUST001128,40,77.74,3175.28,month-to-month,electronic-check,DSL,no,no,0,57.2,1,1
CUST001129,47,85.6,4022.78,one-year,electronic-check,Fiber,no,no,0,90.8,1,0
CUST001130,29,49.17,1295.06,month-to-month,credit-card,Fiber,no,no,0,53.8,1,1
CUST001131,48,123.97,5205.42,month-to-month,bank-transfer,DSL,no,yes,0,25.0,4,0
CUST001132,57,81.75,4800.18,month-to-month,bank-transfer,Fiber,no,no,0,,1,1
CUST001133,55,87.82,4930.65,month-to-month,credit-card,Fiber,no,no,0,57.2,1,0
CUST001134,44,29.8,1128.61,month-to-month,credit-card,Fiber,no,no,0,36.1,0,0
CUST001135,5,49.43,250.79,month-to-month,mailed-check,None,no,no,0,68.5,1,1
CUST001136,52,100.95,4564.05,month-to-month,credit-card,Fiber,no,no,0,69.4,0,0
CUST001137,27,77.17,1797.42,month-to-month,electronic-check,Fiber,yes,no,0,87.1,1,1
CUST001138,53,22.16,1176.5,month-to-month,bank-transfer,DSL,yes,no,0,31.8,0,0
CUST001139,39,95.96,3582.5,month-to-month,electronic-check,DSL,no,no,0,33.1,6,1
CUST001140,63,56.41,3315.4,month-to-month,mailed-check,DSL,no,no,0,110.3,0,0
CUST001141,25,105.28,2712.99,month-to-month,bank-transfer,DSL,no,no,0,37.1,4,0
CUST001142,67,67.8,4623.73,month-to-month,electronic-check,DSL,yes,yes,0,80.7,0,0
CUST001143,60,75.12,3883.06,month-to-month,mailed-check,Fiber,no,no,1,60.4,1,1
CUST001144,24,99.47,2323.34,month-to-month,bank-transfer,Fiber,no,no,0,,4,1
CUST001145,35,47.56,1672.01,one-year,bank-transfer,DSL,no,no,0,,2,0
CUST001146,38,45.18,1648.33,month-to-month,electronic-check,Fiber,no,no,0,70.1,2,1
CUST001147,55,65.09,3746.78,one-year,electronic-check,None,no,no,0,47.0,1,0
CUST001148,49,90.68,4386.49,one-year,mailed-check,DSL,no,no,1,21.5,1,0
CUST001149,61,36.73,1951.12,month-to-month,credit-card,Fiber,no,no,0,98.6,1,0
CUST001150,27,28.3,679.79,month-to-month,credit-card,DSL,no,yes,0,36.9,1,0
CUST001151,36,90.59,3310.97,month-to-month,electronic-check,Fiber,no,no,0,137.8,2,1
CUST001152,31,54.93,1786.87,month-to-month,bank-transfer,Fiber,no,no,1,65.5,0,1
CUST001153,65,60.19,3402.45,month-to-month,bank-transfer,DSL,yes,no,0,248.7,0,0
CUST001154,22,23.58,451.36,month-to-month,credit-card,DSL,no,yes,0,57.1,0,0
CUST001155,42,53.03,2233.22,two-year,electronic-check,None,no,yes,0,35.9,2,0
CUST001156,9,69.81,542.13,month-to-month,bank-transfer,DSL,yes,no,1,70.9,2,1
CUST001157,61,93.26,4913.54,one-year,bank-transfer,Fiber,no,yes,0,45.8,1,1
CUST001158,28,50.72,1459.59,one-year,electronic-check,Fiber,yes,yes,0,14.0,0,0
CUST001159,25,111.43,2813.86,month-to-month,electronic-check,DSL,yes,no,1,113.0,0,1
CUST001160,42,52.89,2279.83,two-year,electronic-check,Fiber,no,no,0,81.9,2,0
CUST001161,36,52.92,1867.21,two-year,mailed-check,Fiber,yes,no,0,40.5,2,1
CUST001162,61,108.43,6048.76,month-to-month,bank-transfer,DSL,no,yes,0,31.5,3,0
CUST001163,38,75.29,2950.46,month-to-month,bank-transfer,None,no,no,0,34.2,2,0
CUST001164,37,56.2,1891.72,month-to-month,electronic-check,Fiber,no,no,0,68.7,4,0
CUST001165,8,66.12,478.76,month-to-month,credit-card,Fiber,no,no,0,191.3,2,1
CUST001166,2,103.83,213.32,month-to-month,mailed-check,DSL,yes,yes,0,59.8,1,1
CUST001167,29,106.66,3050.34,month-to-month,credit-card,DSL,no,no,0,20.7,2,0
CUST001168,71,49.58,3622.74,month-to-month,electronic-check,Fiber,yes,no,0,36.6,3,1
CUST001169,66,68.94,4009.41,one-year,credit-card,Fiber,no,yes,0,73.8,0,0
CUST001170,45,72.25,3382.79,month-to-month,credit-card,DSL,no,no,0,41.2,2,1
CUST001171,45,45.34,1984.29,month-to-month,credit-card,Fiber,yes,no,1,27.7,3,0
CUST001172,28,68.61,1889.59,month-to-month,credit-card,Fiber,no,no,0,61.0,4,1
CUST001173,13,70.13,941.6,one-year,mailed-check,DSL,no,no,0,36.5,0,1
CUST001174,1,98.51,91.24,one-year,bank-transfer,Fiber,no,yes,0,76.4,1,0
CUST001175,25,100.19,2489.51,month-to-month,bank-transfer,Fiber,yes,no,1,77.6,1,1
CUST001176,23,61.77,1389.55,one-year,mailed-check,Fiber,no,no,1,91.9,3,1
CUST001177,14,64.65,911.93,month-to-month,credit-card,Fiber,yes,yes,0,,1,0
CUST001178,19,86.61,1693.95,one-year,electronic-check,Fiber,no,yes,0,39.7,2,1
CUST001179,2,55.37,109.19,one-year,mailed-check,None,no,yes,0,111.8,1,0
CUST001180,44,84.72,3218.96,month-to-month,credit-card,Fiber,no,no,0,53.4,1,1
CUST001181,66,67.8,3967.48,one-year,electronic-check,Fiber,no,yes,0,16.8,1,0
CUST001182,50,45.77,2381.86,two-year,electronic-check,Fiber,no,yes,0,104.5,1,0
CUST001183,32,46.08,1539.04,one-year,electronic-check,None,no,no,0,143.6,1,1
CUST001184,30,106.18,3323.91,month-to-month,credit-card,None,no,no,0,58.8,1,1
CUST001185,22,66.09,1246.58,one-year,credit-card,DSL,no,no,1,115.3,1,0
CUST001186,11,111.01,1131.35,month-to-month,electronic-check,DSL,yes,no,0,61.5,2,1
CUST001187,43,57.16,2462.63,one-year,bank-transfer,Fiber,no,yes,1,46.3,1,0
CUST001188,41,77.28,3170.31,two-year,bank-transfer,None,yes,no,0,62.1,1,0
CUST001189,1,129.82,112.58,month-to-month,bank-transfer,None,no,no,0,66.2,1,1
CUST001190,30,43.57,1270.37,month-to-month,bank-transfer,Fiber,no,yes,1,74.0,3,1
CUST001191,20,22.55,396.24,month-to-month,credit-card,DSL,no,no,0,55.1,1,0
CUST001192,13,102.16,1259.87,month-to-month,electronic-check,None,no,no,0,101.9,1,1
CUST001193,50,49.33,2214.76,month-to-month,electronic-check,DSL,yes,yes,0,89.2,0,0
CUST001194,38,69.48,2272.28,month-to-month,bank-transfer,Fiber,yes,yes,0,34.2,1,1
CUST001195,45,55.35,2157.0,one-year,mailed-check,Fiber,no,yes,0,48.5,1,0
CUST001196,51,76.7,4037.57,month-to-month,mailed-check,Fiber,no,no,0,98.8,0,1
CUST001197,70,46.24,3233.33,month-to-month,electronic-check,Fiber,no,yes,0,60.7,0,0
CUST001198,57,65.5,3869.27,one-year,electronic-check,DSL,no,no,0,41.3,0,0
CUST001199,45,81.25,3451.49,month-to-month,credit-card,DSL,yes,yes,0,59.4,1,0
CUST001200,63,44.79,2631.75,month-to-month,electronic-check,Fiber,yes,no,1,24.1,0,0
CUST001201,34,52.5,1645.2,one-year,bank-transfer,DSL,no,no,0,132.6,0,0
CUST001202,70,61.32,4177.63,two-year,credit-card,Fiber,no,yes,0,,3,0
CUST001203,55,34.28,1735.16,one-year,electronic-check,DSL,yes,yes,0,45.8,2,0
CUST001204,47,59.44,2791.6,month-to-month,electronic-check,DSL,no,no,1,23.3,1,1
CUST001205,65,72.97,4791.73,month-to-month,mailed-check,DSL,no,yes,0,169.5,0,0
CUST001206,37,60.01,2276.25,two-year,bank-transfer,Fiber,no,yes,0,21.7,2,0
CUST001207,52,63.22,2953.96,one-year,electronic-check,Fiber,no,no,0,83.9,1,1
CUST001208,21,69.5,1394.41,one-year,bank-transfer,DSL,yes,no,0,55.3,3,0
CUST001209,69,53.61,3309.53,one-year,electronic-check,Fiber,no,no,0,59.4,1,0
CUST001210,45,87.28,3367.96,month-to-month,electronic-check,DSL,yes,no,0,63.8,1,1
CUST001211,56,105.9,5880.38,month-to-month,electronic-check,Fiber,no,no,0,47.1,1,1
CUST001212,33,58.39,1849.4,one-year,electronic-check,DSL,yes,no,0,66.5,1,0
CUST001213,62,82.13,5065.51,two-year,mailed-check,None,yes,yes,0,72.5,0,0
CUST001214,6,64.01,333.18,month-to-month,credit-card,DSL,yes,no,0,95.2,4,1
CUST001215,9,79.14,747.24,one-year,electronic-check,Fiber,yes,no,0,89.3,4,1
CUST001216,37,109.14,4235.52,month-to-month,bank-transfer,Fiber,no,no,0,34.5,3,1
CUST001217,53,82.72,4134.26,two-year,bank-transfer,Fiber,yes,no,0,39.2,0,0
CUST001218,58,25.66,1522.83,month-to-month,bank-transfer,Fiber,no,no,1,112.0,1,0
CUST001219,32,81.35,2339.53,one-year,bank-transfer,DSL,no,no,0,50.8,0,0
CUST001220,47,100.82,4726.76,month-to-month,electronic-check,Fiber,yes,no,0,81.0,2,1
CUST001221,40,64.46,2645.04,one-year,bank-transfer,None,no,yes,0,125.4,2,0
CUST001222,69,94.89,6632.09,one-year,electronic-check,None,yes,yes,1,68.8,2,0
CUST001223,47,52.75,2509.88,month-to-month,credit-card,Fiber,no,no,0,33.5,1,1
CUST001224,30,32.86,929.22,two-year,electronic-check,Fiber,yes,yes,0,34.0,1,0
CUST001225,69,73.53,5144.59,two-year,bank-transfer,Fiber,no,no,0,55.1,2,0
CUST001226,8,26.09,206.24,two-year,bank-transfer,Fiber,yes,no,0,55.2,2,0
CUST001227,70,64.01,3927.29,month-to-month,bank-transfer,None,yes,no,0,30.2,3,0
CUST001228,11,102.17,980.96,one-year,electronic-check,Fiber,yes,no,0,37.8,1,1
CUST001229,21,22.26,469.51,one-year,bank-transfer,Fiber,no,yes,0,90.0,1,1
CUST001230,59,38.01,2186.73,one-year,bank-transfer,Fiber,no,yes,0,113.1,2,0
CUST001231,53,44.2,2234.55,month-to-month,mailed-check,Fiber,no,no,0,51.8,1,1
CUST001232,69,68.42,4869.47,one-year,electronic-check,DSL,no,yes,0,5.4,1,0
CUST001233,54,60.86,3227.01,month-to-month,electronic-check,Fiber,yes,no,0,85.8,2,0
CUST001234,46,104.98,4487.32,month-to-month,electronic-check,Fiber,no,yes,0,19.3,0,1
CUST001235,25,93.86,2188.78,month-to-month,credit-card,DSL,no,yes,0,25.2,2,1
CUST001236,1,82.38,80.0,month-to-month,mailed-check,Fiber,no,no,0,58.7,2,1
CUST001237,9,73.64,664.12,month-to-month,bank-transfer,DSL,no,no,0,129.0,2,1
CUST001238,22,79.83,1691.05,month-to-month,bank-transfer,DSL,no,no,0,97.7,2,1
CUST001239,3,48.45,138.34,one-year,bank-transfer,Fiber,yes,yes,0,92.1,0,0
CUST001240,37,91.43,3367.28,month-to-month,bank-transfer,Fiber,no,no,0,59.0,1,0
CUST001241,56,42.2,2342.06,month-to-month,bank-transfer,Fiber,yes,no,0,28.4,5,1
CUST001242,69,90.88,6371.49,one-year,bank-transfer,DSL,no,no,0,118.4,4,0
CUST001243,35,99.65,3008.22,two-year,electronic-check,Fiber,yes,yes,0,29.0,0,0
CUST001244,63,75.27,4746.71,two-year,credit-card,DSL,no,yes,1,79.8,1,0
CUST001245,70,65.59,4374.37,two-year,credit-card,None,no,no,0,71.5,2,0
CUST001246,62,80.01,4290.63,two-year,mailed-check,DSL,no,no,0,26.5,1,0
CUST001247,34,20.0,670.35,one-year,credit-card,None,no,yes,0,18.8,0,0
CUST001248,24,77.56,1848.98,two-year,credit-card,DSL,no,yes,0,92.0,0,0
CUST001249,70,67.17,4489.02,two-year,mailed-check,DSL,no,no,0,65.6,0,0
CUST001250,18,68.73,1247.98,month-to-month,bank-transfer,Fiber,no,no,0,118.0,1,1
CUST001251,30,87.66,2393.25,two-year,bank-transfer,Fiber,no,no,0,77.6,2,1
CUST001252,6,68.13,363.97,one-year,electronic-check,None,yes,no,0,72.1,2,0
CUST001253,57,41.49,2176.08,one-year,electronic-check,Fiber,no,no,0,14.3,2,0
CUST001254,47,66.46,2911.25,two-year,mailed-check,Fiber,no,no,0,70.9,3,0
CUST001255,7,71.69,496.4,month-to-month,credit-card,DSL,no,no,0,61.4,1,1
CUST001256,16,72.87,1188.19,month-to-month,electronic-check,Fiber,yes,yes,0,78.2,3,1
CUST001257,40,74.05,2944.77,one-year,credit-card,Fiber,no,no,0,61.5,0,0
CUST001258,39,95.98,3311.99,one-year,bank-transfer,None,no,no,0,60.5,2,0
CUST001259,57,42.85,2254.98,two-year,bank-transfer,Fiber,no,no,1,58.2,1,0
CUST001260,19,74.39,1246.18,two-year,electronic-check,Fiber,no,yes,0,42.7,0,0
CUST001261,66,102.25,6663.1,one-year,mailed-check,Fiber,yes,no,0,91.3,3,0
CUST001262,32,26.63,766.63,two-year,electronic-check,DSL,no,no,0,240.0,1,0
CUST001263,59,74.49,4197.48,month-to-month,electronic-check,Fiber,no,yes,0,27.7,3,0
CUST001264,17,55.37,949.16,two-year,electronic-check,None,no,no,0,35.2,2,0
CUST001265,3,60.73,179.31,month-to-month,electronic-check,Fiber,no,yes,0,91.1,4,1
CUST001266,4,47.38,172.4,one-year,electronic-check,Fiber,yes,yes,0,54.0,2,0
CUST001267,27,65.76,1627.39,month-to-month,bank-transfer,None,no,yes,0,47.6,4,0
CUST001268,68,116.03,7737.55,one-year,mailed-check,DSL,yes,no,0,18.9,3,0
CUST001269,4,38.39,147.4,month-to-month,electronic-check,None,no,yes,0,36.6,1,0
CUST001270,27,40.76,956.66,month-to-month,credit-card,Fiber,no,no,0,32.7,3,1
CUST001271,8,37.45,307.03,one-year,bank-transfer,Fiber,yes,no,0,19.6,2,0
CUST001272,67,113.19,7223.67,one-year,credit-card,DSL,no,no,0,109.3,0,0
CUST001273,48,58.44,2649.92,month-to-month,bank-transfer,Fiber,no,no,0,68.9,2,1
CUST001274,55,69.36,3393.98,one-year,electronic-check,DSL,no,no,0,227.0,5,0
CUST001275,51,59.93,2828.42,month-to-month,credit-card,DSL,yes,no,0,73.3,1,0
CUST001276,47,46.39,1998.41,month-to-month,credit-card,Fiber,no,yes,0,29.4,0,1
CUST001277,55,64.12,3188.57,month-to-month,bank-transfer,DSL,no,yes,0,77.4,1,0
CUST001278,1,131.46,126.66,one-year,bank-transfer,Fiber,no,no,1,87.1,2,1
CUST001279,62,104.8,6123.7,one-year,mailed-check,DSL,no,no,0,45.0,1,0
CUST001280,53,48.68,2651.87,one-year,mailed-check,DSL,no,no,0,85.5,0,0
CUST001281,53,86.19,4742.88,two-year,credit-card,DSL,no,no,0,84.3,1,0
CUST001282,28,49.21,1231.68,one-year,bank-transfer,Fiber,yes,no,0,38.1,3,0
CUST001283,57,25.59,1269.04,one-year,electronic-check,DSL,yes,yes,0,94.7,1,0
CUST001284,28,95.49,2692.62,two-year,electronic-check,DSL,no,yes,0,75.5,1,0
CUST001285,4,99.0,415.39,month-to-month,electronic-check,Fiber,no,yes,0,65.1,0,1
CUST001286,65,96.15,6391.74,month-to-month,electronic-check,Fiber,no,no,0,69.1,0,1
CUST001287,17,58.25,846.41,month-to-month,mailed-check,Fiber,yes,no,0,29.2,0,1
CUST001288,8,65.83,474.11,one-year,credit-card,DSL,yes,no,0,135.4,0,0
CUST001289,45,88.74,3428.92,month-to-month,electronic-check,None,no,no,0,53.5,0,1
CUST001290,17,79.79,1375.63,month-to-month,electronic-check,Fiber,yes,no,0,50.3,3,0
CUST001291,61,60.16,3546.02,two-year,electronic-check,Fiber,no,yes,0,79.1,0,0
CUST001292,32,29.52,900.0,two-year,bank-transfer,DSL,no,yes,0,,1,0
CUST001293,1,72.85,70.0,month-to-month,bank-transfer,DSL,yes,yes,0,96.9,2,1
CUST001294,68,96.98,5938.41,month-to-month,bank-transfer,Fiber,no,yes,1,54.1,4,0
CUST001295,37,40.06,1438.24,month-to-month,credit-card,DSL,no,yes,0,78.6,1,0
CUST001296,19,85.97,1398.43,month-to-month,credit-card,Fiber,no,no,0,78.3,2,0
CUST001297,49,78.29,3756.43,two-year,credit-card,DSL,yes,yes,1,64.8,2,0
CUST001298,38,88.75,3362.0,one-year,credit-card,DSL,no,yes,0,30.1,0,0
CUST001299,3,91.8,271.16,month-to-month,mailed-check,DSL,no,yes,1,98.6,1,1
CUST001300,54,52.64,2604.99,month-to-month,bank-transfer,DSL,no,yes,0,48.2,0,0
CUST001301,29,29.58,870.9,month-to-month,mailed-check,Fiber,yes,yes,0,40.2,1,0
CUST001302,50,56.66,2813.48,month-to-month,credit-card,DSL,yes,yes,0,51.4,1,0
CUST001303,64,92.23,5168.77,month-to-month,electronic-check,Fiber,no,yes,0,113.6,0,1
CUST001304,44,56.45,2208.17,one-year,electronic-check,DSL,no,no,0,47.6,3,1
CUST001305,48,52.65,2470.14,month-to-month,electronic-check,Fiber,no,yes,0,60.9,3,1
CUST001306,19,24.47,422.1,two-year,bank-transfer,None,no,yes,0,179.3,1,0
CUST001307,17,113.82,1690.92,month-to-month,bank-transfer,None,yes,no,1,49.5,2,1
CUST001308,30,90.64,2395.6,one-year,electronic-check,Fiber,no,yes,0,59.6,3,1
CUST001309,61,89.25,4807.94,month-to-month,bank-transfer,Fiber,yes,no,0,64.2,0,0
CUST001310,38,94.19,3384.36,month-to-month,mailed-check,Fiber,yes,no,1,49.2,2,1
CUST001311,25,84.42,2050.3,two-year,credit-card,None,yes,no,1,59.1,3,1
CUST001312,56,63.89,3167.39,one-year,electronic-check,Fiber,no,no,0,68.8,2,0
CUST001313,61,65.91,3990.35,month-to-month,electronic-check,DSL,yes,no,0,47.8,0,0
CUST001314,65,59.31,3493.55,month-to-month,bank-transfer,Fiber,no,yes,1,18.1,2,0
CUST001315,22,135.87,2727.03,one-year,bank-transfer,DSL,no,no,0,24.3,1,0
CUST001316,51,83.9,3828.33,two-year,credit-card,Fiber,yes,yes,0,62.8,1,0
CUST001317,42,58.4,2470.07,one-year,bank-transfer,DSL,no,no,0,146.2,0,0
CUST001318,32,81.64,2722.11,month-to-month,credit-card,DSL,yes,yes,0,53.5,1,0
CUST001319,29,44.73,1230.37,month-to-month,electronic-check,Fiber,no,no,0,74.7,3,1
CUST001320,9,107.61,831.36,month-to-month,mailed-check,Fiber,no,yes,0,118.4,0,0
CUST001321,20,53.47,964.72,month-to-month,credit-card,Fiber,no,no,0,84.9,1,1
CUST001322,40,82.53,2910.37,one-year,electronic-check,Fiber,no,yes,0,63.9,2,0
CUST001323,63,96.65,6201.91,one-year,credit-card,None,no,yes,0,59.7,1,0
CUST001324,62,79.62,4279.75,month-to-month,electronic-check,Fiber,no,no,0,42.0,2,0
CUST001325,14,72.36,1056.9,one-year,mailed-check,None,yes,no,0,97.1,0,0
CUST001326,49,70.27,3332.02,one-year,electronic-check,Fiber,no,yes,0,114.4,2,1
CUST001327,7,68.59,457.83,one-year,bank-transfer,DSL,no,yes,0,3.6,1,0
CUST001328,48,55.58,2719.78,month-to-month,credit-card,Fiber,yes,no,0,97.5,3,0
CUST001329,25,58.76,1256.74,month-to-month,electronic-check,Fiber,yes,no,0,87.8,2,1
CUST001330,32,106.99,3442.27,month-to-month,electronic-check,None,no,no,0,51.3,1,1
CUST001331,51,67.29,2997.05,month-to-month,electronic-check,DSL,no,no,1,42.1,2,0
CUST001332,31,50.36,1589.5,month-to-month,electronic-check,DSL,yes,no,1,81.4,2,1
CUST001333,58,57.09,3164.98,month-to-month,mailed-check,DSL,no,no,0,24.2,0,0
CUST001334,38,97.51,3194.87,month-to-month,credit-card,Fiber,no,yes,0,52.3,4,1
CUST001335,71,86.89,6271.9,month-to-month,electronic-check,Fiber,no,no,0,74.6,1,1
CUST001336,46,84.01,3305.9,two-year,mailed-check,Fiber,no,no,0,127.4,3,0
CUST001337,22,63.56,1227.27,one-year,mailed-check,DSL,no,yes,0,155.1,0,0
CUST001338,56,84.33,4767.65,month-to-month,electronic-check,Fiber,yes,no,1,32.2,1,1
CUST001339,29,53.91,1474.24,two-year,electronic-check,DSL,no,yes,1,78.1,1,0
CUST001340,38,63.51,2476.8,month-to-month,bank-transfer,Fiber,yes,yes,0,64.0,0,0
CUST001341,10,94.25,920.9,month-to-month,bank-transfer,Fiber,no,no,0,90.5,1,1
CUST001342,9,91.86,805.83,two-year,credit-card,DSL,no,no,1,58.3,2,1
CUST001343,41,45.45,1692.85,month-to-month,mailed-check,Fiber,no,yes,0,93.4,3,1
CUST001344,14,48.61,596.65,month-to-month,bank-transfer,Fiber,no,no,1,73.6,0,1
CUST001345,71,72.72,5381.18,month-to-month,credit-card,DSL,no,yes,1,45.0,0,0
CUST001346,61,113.15,6011.49,month-to-month,credit-card,Fiber,no,no,1,93.9,4,0
CUST001347,50,22.11,1056.64,one-year,credit-card,Fiber,yes,no,0,59.1,2,0
CUST001348,53,76.96,3689.4,month-to-month,electronic-check,Fiber,no,no,0,66.8,1,0
CUST001349,43,35.6,1382.05,month-to-month,credit-card,DSL,no,yes,0,36.1,3,0
CUST001350,5,54.14,262.29,month-to-month,credit-card,DSL,no,yes,1,54.7,3,1
CUST001351,28,60.89,1721.26,month-to-month,credit-card,Fiber,no,no,0,,3,1
CUST001352,36,59.49,2153.28,month-to-month,bank-transfer,DSL,no,yes,0,46.0,0,0
