batch_id,machine_id,shift,operator_experience_years,temperature_c,pressure_psi,humidity_percent,raw_material_grade,machine_age_months,maintenance_days_ago,batch_size,defect_rate_percent
B001810,M08,morning,11.6,22.5,101.6,59.1,C,178,44,576,7.47
B001811,M09,afternoon,1.7,27.0,94.6,51.3,A,149,47,226,3.58
B001812,M10,afternoon,8.2,16.8,90.6,34.4,A,178,36,77,4.59
B001813,M04,morning,3.6,15.8,83.7,51.8,B,45,30,433,2.34
B001814,M07,night,0.4,15.9,87.6,42.1,A,27,113,717,6.57
B001815,M10,night,7.8,27.1,83.8,43.3,A,162,55,285,6.4
B001816,M06,afternoon,7.7,24.0,111.9,44.9,A,179,42,188,6.35
B001817,M01,morning,1.7,29.4,113.4,46.4,A,79,94,749,5.5
B001818,M06,afternoon,5.5,19.4,91.1,55.1,B,176,15,222,4.89
B001819,M01,morning,3.5,15.9,114.7,50.0,C,119,98,125,11.26
B001820,M05,morning,4.8,29.8,101.2,,A,152,0,60,4.67
B001821,M04,morning,2.4,18.3,117.6,30.0,C,40,0,421,6.04
B001822,M11,afternoon,1.8,25.4,107.2,51.5,A,103,31,429,3.72
B001823,M09,morning,1.5,15.3,107.6,50.4,A,28,5,893,4.18
B001824,M08,morning,9.3,22.9,102.9,57.6,B,136,59,743,4.04
B001825,M12,morning,1.7,21.2,,44.0,A,43,110,371,2.6
B001826,M12,night,5.4,14.9,84.2,47.8,A,153,20,370,5.58
B001827,M04,night,1.8,31.5,102.5,49.8,A,100,27,773,5.81
B001828,M07,night,16.5,17.6,98.9,29.5,B,123,14,205,6.13
B001829,M07,morning,1.7,17.3,131.2,28.9,B,124,48,335,6.2
B001830,M01,night,1.7,18.7,109.0,52.4,A,162,51,724,7.53
B001831,M01,afternoon,10.2,11.1,89.9,48.7,A,87,13,663,1.11
B001832,M05,morning,3.3,20.4,99.0,58.5,B,71,113,927,5.5
B001833,M01,morning,1.3,18.7,95.6,63.4,C,141,40,580,9.81
B001834,M09,morning,3.8,27.0,99.5,42.0,A,72,26,288,1.97
B001835,M01,afternoon,2.0,23.6,84.3,41.5,B,28,91,545,4.75
B001836,M03,night,18.4,15.7,110.9,31.4,B,114,79,342,7.53
B001837,M02,afternoon,0.7,18.7,95.3,50.2,A,168,6,190,3.84
B001838,M06,morning,6.4,32.8,107.9,24.4,B,115,113,560,8.72
B001839,M11,afternoon,10.5,17.4,92.8,,A,108,53,98,3.25
B001840,M01,night,6.9,26.1,95.2,,A,48,97,255,5.51
B001841,M08,afternoon,2.3,18.6,107.1,38.4,A,60,73,176,5.05
B001842,M07,afternoon,8.5,17.0,75.1,44.5,C,108,95,841,7.9
B001843,M11,night,4.5,19.3,111.8,42.9,A,98,34,766,4.06
B001844,M08,morning,6.2,29.4,117.6,33.9,C,169,25,904,9.76
B001845,M11,afternoon,7.1,14.7,117.4,24.3,A,80,98,998,4.84
B001846,M09,night,1.6,25.3,91.6,52.0,A,122,100,889,7.21
B001847,M10,night,5.9,28.1,103.6,43.2,B,145,0,296,7.29
B001848,M06,morning,6.8,19.2,94.6,48.4,B,120,11,145,3.94
B001849,M05,night,3.9,27.0,82.2,44.4,A,52,51,301,5.06
B001850,M07,morning,2.3,26.2,101.1,44.2,B,148,38,908,7.26
B001851,M02,afternoon,3.6,18.0,82.5,46.6,C,112,102,415,11.92
B001852,M09,afternoon,12.6,17.3,107.2,43.1,C,86,66,730,7.93
B001853,M02,morning,5.4,21.2,109.8,41.6,C,131,13,392,6.37
B001854,M12,morning,4.1,22.5,115.5,34.9,C,149,55,599,9.08
B001855,M01,afternoon,1.7,20.2,106.1,69.8,A,175,23,655,3.84
B001856,M02,morning,8.3,24.8,95.0,55.1,A,133,85,904,5.86
B001857,M03,afternoon,5.8,18.1,97.7,59.9,A,17,78,475,2.96
B001858,M03,afternoon,2.9,17.4,101.5,57.7,A,107,69,943,4.66
B001859,M01,afternoon,2.5,22.0,117.6,42.2,C,112,37,643,6.7
B001860,M12,night,1.4,23.1,117.7,43.2,B,13,75,453,5.06
B001861,M09,night,6.0,28.6,99.0,45.0,A,65,29,142,5.86
B001862,M04,night,0.7,24.3,111.8,41.4,C,16,34,998,8.29
B001863,M05,morning,6.2,25.5,93.8,53.8,A,71,62,754,3.31
B001864,M03,morning,0.7,20.3,105.2,36.9,B,80,23,974,6.11
B001865,M07,afternoon,3.4,20.3,95.8,34.3,B,77,75,782,5.47
B001866,M05,night,8.5,18.8,102.9,32.0,C,137,106,378,10.84
B001867,M06,night,0.5,22.9,90.1,41.8,B,61,85,952,5.54
B001868,M05,afternoon,9.9,22.7,83.0,40.3,A,67,23,216,0.94
B001869,M04,night,2.4,22.5,85.0,38.8,A,95,45,672,3.71
B001870,M07,afternoon,3.6,21.0,107.0,45.8,B,26,88,439,4.19
B001871,M02,afternoon,2.4,21.8,86.6,33.3,B,44,70,597,4.0
B001872,M07,morning,2.7,30.3,95.9,52.4,A,114,93,66,5.73
B001873,M07,afternoon,1.9,23.4,110.7,34.0,B,153,110,602,8.31
B001874,M02,morning,8.0,24.9,113.4,33.3,B,119,86,520,5.77
B001875,M11,morning,6.6,24.3,88.2,38.6,A,150,114,137,7.32
B001876,M12,morning,1.7,21.1,71.2,43.6,A,35,37,340,2.58
B001877,M09,afternoon,5.5,24.7,90.4,53.6,A,17,75,363,2.46
B001878,M12,afternoon,4.7,22.1,102.4,44.3,A,146,46,218,4.56
B001879,M12,night,3.0,15.7,108.1,29.0,C,14,64,895,9.28
B001880,M09,night,5.7,19.1,85.8,49.9,A,159,66,769,7.64
B001881,M05,morning,3.5,32.0,78.8,49.7,B,75,89,889,7.41
B001882,M03,morning,7.3,27.8,89.1,39.2,C,5,77,157,7.07
B001883,M11,morning,1.9,20.5,93.8,46.7,B,120,109,956,8.29
B001884,M06,morning,6.8,25.4,125.1,59.3,C,179,82,530,10.28
B001885,M09,afternoon,0.7,23.1,101.3,36.4,A,108,27,687,4.24
B001886,M11,afternoon,4.4,30.7,107.8,54.6,B,145,61,973,8.81
B001887,M12,morning,4.0,21.4,113.2,57.7,B,38,44,262,4.37
B001888,M09,afternoon,2.0,23.1,94.6,46.8,A,166,65,866,5.47
B001889,M04,night,5.9,18.0,101.2,32.7,B,99,2,839,5.2
B001890,M01,morning,6.2,21.3,103.0,58.1,B,137,117,353,4.5
B001891,M10,night,2.4,8.3,107.3,54.2,A,4,116,599,5.81
B001892,M01,morning,3.0,23.3,98.5,50.5,B,64,62,697,4.31
B001893,M07,morning,5.1,27.0,112.5,44.5,B,30,98,141,4.86
B001894,M04,morning,0.9,30.5,113.2,56.6,A,166,92,91,7.18
B001895,M06,morning,2.5,24.4,96.6,36.5,A,51,9,105,2.96
B001896,M11,morning,2.7,20.2,109.1,53.6,C,99,16,785,6.06
B001897,M06,morning,3.2,17.9,104.7,41.8,C,131,104,642,8.25
B001898,M02,morning,7.0,19.6,131.9,28.2,A,47,21,376,0.78
B001899,M06,afternoon,6.7,14.0,110.8,35.0,B,135,84,675,6.42
B001900,M02,morning,1.9,20.7,104.6,49.0,B,118,116,656,5.62
B001901,M11,morning,4.2,15.9,93.2,47.2,B,22,103,343,5.56
B001902,M01,afternoon,4.9,19.0,87.6,49.4,A,46,114,525,6.21
B001903,M12,afternoon,5.6,21.0,106.3,41.3,A,31,102,939,4.51
B001904,M03,afternoon,1.4,23.6,79.5,47.1,A,38,1,898,2.43
B001905,M08,afternoon,0.4,13.7,119.5,51.3,A,36,29,217,4.33
B001906,M11,night,13.8,20.3,75.3,68.6,A,109,116,293,4.38
B001907,M03,morning,2.2,25.4,87.6,41.1,A,103,35,196,5.73
B001908,M12,night,3.7,29.0,112.0,55.2,A,88,8,941,4.61
B001909,M06,afternoon,5.0,21.6,99.6,51.5,A,16,40,400,2.78
B001910,M07,night,3.6,33.0,102.2,46.2,A,131,11,542,4.04
B001911,M05,morning,3.8,25.5,91.8,32.0,C,141,83,523,9.07
B001912,M12,night,4.9,22.3,98.5,58.9,A,138,102,92,6.4
B001913,M09,night,2.0,28.2,108.2,47.5,C,122,79,492,10.94
B001914,M05,morning,2.1,19.5,90.0,39.1,B,106,83,129,4.4
B001915,M01,afternoon,2.2,16.8,96.9,36.2,B,128,58,707,6.65
B001916,M11,morning,5.4,26.6,100.1,47.6,A,68,85,385,5.45
B001917,M08,morning,6.3,24.7,96.8,35.6,C,53,65,238,9.14
B001918,M02,morning,1.8,27.2,109.0,39.3,A,103,40,230,5.84
B001919,M06,afternoon,2.0,27.1,105.5,39.1,A,99,54,543,6.07
B001920,M04,afternoon,5.8,32.1,98.7,45.5,A,28,6,210,4.7
B001921,M04,morning,7.0,14.7,79.5,51.0,A,55,38,527,4.81
B001922,M06,morning,7.6,20.2,114.2,41.8,A,30,73,94,1.86
B001923,M01,morning,2.2,20.6,88.9,42.9,C,78,97,909,8.57
B001924,M03,morning,5.5,27.8,121.3,46.1,B,139,28,196,4.22
B001925,M01,afternoon,11.6,23.9,89.9,37.5,C,16,68,814,6.76
B001926,M12,morning,2.7,27.9,103.0,39.1,B,111,73,987,6.07
B001927,M11,night,6.6,23.4,107.6,40.3,A,36,91,885,4.73
B001928,M02,afternoon,4.4,21.9,97.6,47.9,B,102,27,849,3.89
B001929,M07,night,15.4,25.4,103.7,61.1,A,15,19,881,0.0
B001930,M03,morning,0.4,23.3,96.6,32.5,C,34,101,534,6.09
B001931,M07,morning,4.9,23.9,122.7,47.4,B,111,29,145,5.32
B001932,M06,morning,9.7,25.3,102.4,42.7,A,172,19,762,2.83
B001933,M01,morning,1.7,24.2,98.6,43.3,B,144,48,529,6.59
B001934,M10,night,6.7,26.9,102.9,40.1,B,179,37,269,7.29
B001935,M10,afternoon,2.8,22.3,113.6,56.4,C,176,26,877,6.81
B001936,M01,night,0.7,22.8,104.7,20.7,B,101,8,455,4.04
B001937,M03,night,2.7,17.0,102.2,33.6,B,123,73,833,7.25
B001938,M02,morning,1.9,26.9,82.8,55.9,A,78,27,345,2.24
B001939,M05,afternoon,8.2,30.6,113.9,56.6,A,154,85,919,6.41
B001940,M06,morning,15.5,13.0,104.2,62.6,A,35,36,933,2.59
B001941,M08,afternoon,2.9,25.2,94.7,48.1,B,62,27,90,4.58
B001942,M08,afternoon,2.7,21.3,103.9,49.8,C,169,100,982,10.36
B001943,M02,morning,0.5,21.1,116.7,26.4,B,144,1,448,5.35
B001944,M06,night,7.7,25.1,108.6,45.0,C,15,10,111,7.75
B001945,M10,night,10.8,21.9,123.6,50.6,B,41,72,160,4.26
B001946,M11,night,5.9,24.0,110.5,40.1,B,146,6,383,3.95
B001947,M11,morning,2.6,20.2,76.8,44.1,A,100,117,166,4.38
B001948,M04,night,5.0,29.5,115.1,57.3,B,140,49,801,8.01
B001949,M07,afternoon,7.5,20.8,79.1,59.6,A,68,39,580,1.93
B001950,M02,morning,3.6,18.2,116.2,47.5,B,141,39,291,6.21
B001951,M05,morning,6.3,23.7,110.6,44.5,B,124,76,986,4.21
B001952,M04,morning,3.0,17.8,120.2,52.3,B,100,40,493,6.74
B001953,M04,morning,1.2,23.2,105.3,41.3,C,105,5,768,7.43
B001954,M11,afternoon,7.2,30.2,103.4,55.4,B,9,1,401,2.96
B001955,M09,night,4.6,21.8,114.9,39.8,B,140,68,560,6.36
B001956,M11,night,5.1,15.2,85.9,52.5,B,110,14,541,6.02
B001957,M05,morning,8.0,19.9,100.5,44.8,A,42,67,844,3.84
B001958,M05,afternoon,1.9,26.1,97.2,38.8,A,19,116,786,4.51
B001959,M10,morning,2.7,22.5,94.8,48.6,A,160,68,649,4.09
B001960,M01,morning,10.7,25.5,,41.1,C,80,95,195,7.86
B001961,M09,night,4.9,18.8,101.9,54.9,A,57,58,131,3.55
B001962,M09,night,7.5,19.9,108.6,35.1,C,157,22,117,10.09
B001963,M05,night,4.2,25.2,117.8,47.2,A,13,54,645,4.9
B001964,M12,afternoon,6.2,30.1,96.6,37.7,B,157,76,877,8.36
B001965,M03,afternoon,6.4,20.1,95.6,57.0,B,71,103,123,7.08
B001966,M05,morning,2.4,22.2,66.1,52.1,A,142,49,623,2.82
B001967,M05,afternoon,16.3,27.5,117.6,44.6,A,6,1,404,0.87
B001968,M05,morning,5.0,22.7,83.7,44.8,B,136,65,922,5.03
B001969,M05,morning,0.9,25.2,105.8,61.8,A,118,44,399,5.8
B001970,M06,night,1.2,18.3,103.5,52.6,A,159,100,745,7.45
B001971,M12,morning,2.8,22.0,111.9,37.4,B,34,50,986,1.81
B001972,M06,night,0.7,18.9,89.4,54.3,B,19,73,382,5.63
B001973,M08,morning,9.7,13.6,106.9,39.4,C,133,99,171,10.77
B001974,M09,night,2.4,17.6,119.5,46.5,A,120,69,948,7.2
B001975,M08,night,1.5,24.2,102.8,24.0,A,163,46,855,6.18
B001976,M04,morning,5.2,24.8,89.5,53.1,B,140,43,261,4.67
B001977,M04,morning,6.3,25.8,82.4,38.3,B,106,10,338,4.06
B001978,M05,night,3.0,24.5,117.9,42.9,A,148,23,569,6.09
B001979,M05,morning,6.3,20.9,94.7,31.1,A,119,14,506,2.67
B001980,M10,morning,7.4,12.8,97.1,46.8,A,27,25,519,2.37
B001981,M06,morning,3.0,16.3,130.3,45.7,A,77,14,892,3.3
B001982,M12,morning,1.3,27.5,111.1,32.3,A,40,82,842,3.87
B001983,M12,morning,2.7,17.8,113.7,45.3,A,16,72,449,4.5
B001984,M09,morning,3.4,21.6,119.7,42.3,A,29,94,729,3.38
B001985,M09,morning,4.2,22.3,81.3,57.2,B,78,63,692,3.26
B001986,M02,night,7.5,15.1,118.4,37.9,A,102,36,522,7.77
B001987,M02,morning,3.5,23.7,120.1,49.8,B,74,29,889,3.26
B001988,M09,morning,2.1,29.6,94.6,30.3,C,175,11,734,7.91
B001989,M12,night,2.6,21.9,109.0,45.8,A,70,22,238,2.64
B001990,M10,night,4.8,20.7,111.6,48.6,A,87,60,380,4.39
B001991,M04,afternoon,5.1,16.2,91.5,49.1,A,112,109,363,6.8
B001992,M09,morning,12.0,20.6,111.0,43.8,A,41,43,929,0.07
B001993,M08,morning,3.4,24.7,92.4,62.3,A,92,70,627,4.16
B001994,M01,night,2.1,22.0,131.1,41.4,C,41,31,52,7.31
B001995,M11,night,0.5,19.8,101.9,49.8,A,163,101,404,6.92
B001996,M05,morning,0.8,27.0,106.8,41.9,A,82,9,692,1.4
B001997,M08,afternoon,5.8,20.7,80.5,36.6,A,136,31,470,3.43
B001998,M05,afternoon,2.5,19.9,104.8,33.1,A,81,118,674,3.83
B001999,M12,night,9.0,22.7,114.6,35.9,A,128,56,728,4.81
B002000,M06,morning,0.6,28.5,89.3,51.0,C,23,93,133,8.81
B002001,M11,night,2.8,21.2,93.7,58.3,A,162,30,874,3.12
B002002,M12,night,7.3,17.6,91.5,51.0,B,55,99,702,7.57
B002003,M01,afternoon,9.8,24.7,86.1,41.6,A,86,19,408,0.35
B002004,M06,afternoon,6.2,20.3,84.5,38.7,B,136,51,494,7.06
B002005,M09,afternoon,7.9,24.8,112.4,46.6,C,165,46,302,8.47
B002006,M11,night,2.0,11.8,84.8,34.6,A,96,110,618,7.21
B002007,M09,afternoon,3.2,22.2,78.6,53.8,B,75,0,745,3.23
B002008,M08,night,10.2,20.8,93.6,48.7,B,85,115,558,5.98
B002009,M05,night,1.9,17.2,100.6,35.3,A,52,106,617,4.08
B002010,M02,afternoon,4.1,15.9,107.0,59.9,A,70,37,782,5.07
B002011,M11,morning,6.6,20.6,89.4,32.9,A,142,53,755,3.39
B002012,M01,afternoon,9.3,16.7,92.9,45.5,A,126,89,788,5.34
B002013,M10,morning,3.8,7.2,106.5,53.3,A,144,14,943,5.49
B002014,M01,morning,3.1,16.1,110.9,52.3,B,56,32,712,3.67
B002015,M05,afternoon,5.5,15.9,114.9,38.8,A,74,56,267,3.29
B002016,M11,afternoon,12.6,22.1,105.8,40.9,B,17,96,290,4.6
B002017,M03,morning,5.4,16.1,80.1,35.4,A,114,104,770,5.95
B002018,M04,afternoon,5.6,22.0,89.5,47.2,A,127,60,152,3.9
B002019,M03,morning,3.7,17.2,115.0,53.2,A,156,114,308,7.66
B002020,M09,night,2.0,25.9,121.2,25.9,B,158,116,839,9.51
B002021,M03,afternoon,3.2,23.9,98.9,50.6,A,6,0,283,2.42
B002022,M09,morning,3.7,20.5,97.9,40.1,B,32,69,754,5.56
B002023,M08,night,3.1,22.7,88.0,44.1,B,137,116,734,9.33
B002024,M11,morning,4.0,24.9,117.0,34.4,A,83,31,425,3.52
B002025,M08,morning,5.8,22.3,87.3,38.8,A,63,38,322,1.03
B002026,M05,morning,2.5,22.7,123.5,64.9,C,82,37,374,7.51
B002027,M02,morning,7.6,11.5,99.0,41.6,A,167,84,62,6.05
B002028,M06,night,5.5,19.4,89.7,44.9,B,172,51,602,7.99
B002029,M07,night,4.3,18.1,78.6,35.9,B,25,90,450,7.9
B002030,M12,night,3.5,27.3,96.8,70.8,B,116,43,197,6.9
B002031,M04,morning,1.9,20.0,98.5,49.7,B,116,108,393,5.48
B002032,M05,morning,5.8,18.6,96.2,44.8,A,78,31,165,3.44
B002033,M11,morning,16.4,24.9,100.1,54.2,B,136,49,72,4.14
B002034,M12,morning,9.6,14.4,116.6,48.5,C,34,102,671,9.97
B002035,M11,night,6.4,21.6,107.4,43.3,B,26,91,381,5.83
B002036,M03,morning,10.4,12.1,102.3,43.7,A,63,44,235,3.54
B002037,M02,morning,2.7,18.4,113.7,29.6,B,157,82,393,7.02
B002038,M05,afternoon,2.3,19.7,89.0,41.3,B,7,54,816,4.24
B002039,M04,afternoon,4.0,29.3,108.6,39.9,A,73,39,555,2.29
B002040,M04,night,4.2,21.3,108.3,48.2,B,111,35,733,5.12
B002041,M12,night,8.9,17.5,118.0,42.9,B,6,99,517,7.37
B002042,M07,afternoon,7.5,21.3,83.6,51.9,B,49,97,865,4.12
B002043,M04,night,0.6,29.2,89.6,46.0,B,118,107,205,9.15
B002044,M09,night,7.6,11.7,90.3,36.6,C,139,47,980,10.43
B002045,M10,night,3.5,25.9,105.7,59.9,C,1,68,712,7.84
B002046,M06,night,5.2,23.9,102.7,41.1,C,122,11,342,8.19
B002047,M01,afternoon,3.9,21.4,106.8,50.5,C,168,98,917,8.93
B002048,M06,morning,2.5,20.4,74.7,31.9,A,90,20,568,0.95
B002049,M05,night,5.2,29.2,117.7,52.7,A,92,74,804,6.79
B002050,M03,morning,2.3,25.6,102.8,28.6,A,142,104,421,7.59
B002051,M08,night,3.6,16.8,106.6,64.4,B,158,94,200,9.71
B002052,M09,afternoon,2.0,22.1,104.4,51.8,B,53,98,486,6.28
B002053,M05,afternoon,1.5,28.2,92.5,42.8,C,120,74,575,10.8
B002054,M05,night,15.9,24.7,106.2,50.7,B,131,114,138,7.58
B002055,M10,morning,2.8,23.3,100.9,32.3,B,168,83,229,6.58
B002056,M03,morning,3.6,15.5,100.8,43.0,C,76,78,269,7.85
B002057,M12,night,9.5,33.6,105.9,52.4,B,97,4,428,7.14
B002058,M06,morning,4.5,25.6,98.8,50.7,A,68,76,238,4.18
B002059,M07,night,2.0,30.9,83.7,44.9,B,59,11,883,5.31
B002060,M08,night,2.0,23.5,97.8,48.2,C,61,46,706,8.2
B002061,M06,morning,1.8,21.9,119.5,55.8,B,15,49,161,2.36
B002062,M01,afternoon,12.5,18.8,93.4,52.2,A,133,48,359,4.18
B002063,M09,morning,0.5,26.9,101.1,26.2,A,46,94,943,6.23
B002064,M11,night,1.6,29.5,110.0,44.9,B,105,83,833,7.41
B002065,M10,afternoon,2.9,27.2,125.4,45.2,B,163,7,370,6.97
B002066,M09,morning,2.9,33.3,96.9,32.5,C,76,45,304,9.99
B002067,M01,night,2.6,22.7,85.3,34.4,A,177,1,638,3.64
B002068,M10,afternoon,5.9,18.9,108.1,60.0,C,12,97,744,5.79
B002069,M06,night,4.9,23.3,90.3,37.7,C,7,26,519,6.86
B002070,M04,afternoon,2.2,26.0,103.5,40.8,B,61,50,548,4.93
B002071,M06,night,2.7,20.7,107.3,37.0,B,46,103,575,6.68
B002072,M03,afternoon,19.0,21.8,94.2,49.1,A,139,89,628,4.71
B002073,M04,afternoon,5.0,23.1,96.7,47.8,A,37,106,645,3.72
B002074,M10,morning,0.2,24.5,109.8,64.4,A,148,41,366,6.99
B002075,M10,afternoon,2.0,22.7,113.1,39.6,A,93,35,134,1.99
B002076,M07,afternoon,2.6,23.1,100.5,50.2,A,43,59,659,2.4
B002077,M11,afternoon,15.6,25.2,102.0,26.1,B,83,81,240,3.83
B002078,M02,night,2.8,25.8,86.5,30.8,A,115,106,647,6.86
B002079,M11,afternoon,3.0,19.5,101.4,58.3,C,176,84,765,11.52
B002080,M06,afternoon,0.8,12.8,95.3,56.1,C,12,107,774,8.47
B002081,M08,night,4.2,16.8,100.9,49.4,A,64,0,762,2.98
B002082,M11,afternoon,7.0,24.3,117.0,56.3,C,82,104,531,8.28
B002083,M10,night,4.0,18.3,86.5,34.2,B,107,44,577,6.35
B002084,M12,night,2.8,23.3,114.1,61.5,C,158,18,776,9.48
B002085,M03,morning,3.5,21.7,102.3,34.7,B,143,18,948,3.93
B002086,M03,afternoon,6.8,22.3,99.7,48.2,A,92,46,977,1.81
B002087,M01,morning,3.2,24.5,89.6,72.7,B,3,41,91,3.0
B002088,M09,afternoon,3.3,27.9,103.4,36.2,B,44,8,356,5.46
B002089,M07,afternoon,5.5,21.9,126.1,58.5,C,142,31,907,8.75
B002090,M08,afternoon,2.4,16.8,69.4,54.7,B,86,59,658,5.1
B002091,M05,morning,1.8,23.6,76.5,,B,125,9,461,4.04
B002092,M05,afternoon,0.8,25.6,97.9,65.9,B,125,33,625,6.15
B002093,M11,morning,3.6,10.7,103.9,35.9,C,163,118,916,12.79
B002094,M03,morning,2.3,18.4,111.3,44.6,B,50,111,785,7.59
B002095,M10,afternoon,7.6,22.1,105.4,51.4,B,173,60,492,6.08
B002096,M02,afternoon,3.3,19.6,80.4,44.0,A,129,54,738,3.22
B002097,M05,afternoon,7.0,22.7,107.4,76.1,C,102,17,781,5.12
B002098,M01,afternoon,6.1,18.9,97.9,32.4,C,25,110,711,8.85
B002099,M01,morning,0.7,26.7,110.6,61.2,B,132,28,984,4.11
B002100,M01,afternoon,1.4,22.3,91.4,22.4,C,171,20,467,8.91
B002101,M04,morning,13.2,13.0,81.6,16.1,B,177,4,880,4.27
B002102,M12,morning,2.4,25.7,94.6,45.5,B,46,107,219,4.52
B002103,M05,night,5.2,26.0,105.9,52.4,C,151,36,134,10.34
B002104,M08,night,3.6,21.8,104.6,59.9,A,170,50,213,4.9
B002105,M09,morning,0.8,12.8,100.2,61.1,B,105,7,795,5.8
B002106,M11,morning,2.0,26.5,92.7,47.0,C,13,34,243,6.56
B002107,M11,night,1.6,16.9,98.4,50.0,C,27,29,490,6.37
B002108,M01,night,6.6,20.2,117.8,47.4,B,125,119,400,9.71
B002109,M03,afternoon,2.0,19.1,130.6,60.3,A,67,52,324,5.43
B002110,M10,night,5.6,14.8,105.1,32.6,B,93,26,229,7.38
B002111,M10,morning,1.2,22.0,112.3,38.4,A,157,80,726,6.13
B002112,M12,morning,0.3,23.0,91.3,53.6,B,109,28,704,3.67
B002113,M09,morning,4.3,22.6,116.2,55.5,B,15,99,462,5.7
B002114,M07,afternoon,5.4,21.0,95.8,58.5,C,76,111,697,9.47
B002115,M05,afternoon,2.9,18.3,84.8,44.3,A,159,6,608,1.87
B002116,M06,afternoon,4.1,29.3,113.8,40.0,B,149,57,181,6.14
B002117,M01,morning,1.0,22.9,101.1,,B,113,29,793,3.74
B002118,M09,morning,3.1,17.3,116.7,34.0,B,86,102,394,8.02
B002119,M01,afternoon,7.6,24.2,109.9,61.7,B,145,16,831,3.74
B002120,M08,afternoon,13.5,23.8,84.5,40.0,A,96,49,79,2.1
B002121,M08,afternoon,3.7,25.1,102.2,42.2,B,72,41,493,3.43
B002122,M12,afternoon,5.0,21.8,89.2,52.5,A,28,56,943,1.97
B002123,M11,afternoon,7.8,18.9,115.2,37.7,C,55,21,468,7.51
B002124,M09,night,4.4,15.2,101.0,33.5,A,144,14,830,4.28
B002125,M08,night,5.2,19.3,92.1,56.5,C,174,28,442,10.07
B002126,M04,morning,10.8,13.7,75.6,34.6,A,107,81,712,3.72
B002127,M10,night,5.1,23.5,114.0,47.6,A,106,110,692,8.52
B002128,M07,afternoon,3.0,14.0,95.9,45.2,B,118,115,284,8.26
B002129,M07,afternoon,10.6,20.2,96.9,,B,123,76,950,5.29
B002130,M08,afternoon,4.7,25.6,105.8,34.5,B,110,1,334,3.73
B002131,M04,night,1.3,20.8,,48.5,B,166,103,304,8.86
B002132,M04,morning,3.2,21.7,81.8,57.3,A,157,110,217,3.99
B002133,M01,morning,14.6,24.2,102.3,37.4,B,85,65,321,3.96
B002134,M05,night,8.2,24.6,88.8,36.1,B,51,66,989,4.96
B002135,M10,afternoon,2.5,27.2,99.1,51.3,B,15,98,665,5.12
B002136,M02,night,8.9,24.8,89.6,53.0,B,107,42,632,7.82
B002137,M06,morning,3.2,23.8,83.7,54.3,B,45,41,475,4.94
B002138,M11,night,2.0,12.2,80.3,47.2,A,36,89,275,7.99
B002139,M11,morning,7.7,23.2,101.2,39.7,B,112,29,94,4.71
B002140,M12,night,1.4,30.3,113.2,52.8,B,134,99,760,9.98
B002141,M05,night,2.0,25.2,111.7,44.2,A,137,65,118,8.04
B002142,M05,night,4.3,26.8,100.3,51.7,A,69,36,221,5.1
B002143,M04,morning,4.9,18.6,117.1,39.8,A,91,113,624,5.9
B002144,M05,morning,6.9,21.7,93.6,42.9,C,83,17,515,7.16
B002145,M09,morning,1.7,24.8,109.8,50.4,B,115,100,408,7.47
B002146,M09,night,4.4,24.2,94.1,24.4,A,67,63,677,5.32
B002147,M08,morning,0.4,26.0,91.3,58.4,C,122,29,643,8.74
B002148,M06,afternoon,0.5,16.3,109.7,44.5,B,37,73,333,5.96
B002149,M09,morning,2.1,18.0,105.2,16.8,B,8,114,765,6.04
B002150,M05,afternoon,6.9,15.5,107.6,46.7,C,81,20,971,8.08
B002151,M02,afternoon,5.7,23.3,82.1,40.7,B,86,62,374,3.49
B002152,M12,morning,3.2,21.1,112.3,34.6,B,101,84,809,4.84
B002153,M02,afternoon,0.7,21.0,108.1,64.6,B,157,50,602,6.92
B002154,M11,morning,4.8,18.6,95.2,53.4,A,57,27,554,2.55
B002155,M07,night,21.7,17.8,107.0,43.4,B,11,34,451,3.25
B002156,M12,night,3.9,22.0,113.2,45.5,A,51,49,654,4.43
B002157,M07,morning,1.4,27.5,91.2,47.7,A,121,75,926,3.27
B002158,M01,morning,3.6,29.8,91.2,28.7,B,173,71,207,7.16
B002159,M02,afternoon,0.8,29.9,96.5,71.3,A,99,69,966,5.56
B002160,M02,night,2.5,19.7,73.3,45.4,A,50,43,245,4.3
B002161,M06,night,6.5,16.1,104.0,63.1,C,129,99,691,12.12
B002162,M10,afternoon,10.1,26.4,110.9,36.5,A,52,53,614,2.83
B002163,M08,afternoon,3.0,28.4,106.8,50.9,C,160,109,412,12.59
B002164,M10,morning,1.2,24.1,105.8,33.2,B,26,38,732,2.68
B002165,M07,morning,6.8,21.9,112.3,16.2,A,160,89,951,5.58
B002166,M02,night,4.6,18.9,98.8,54.0,A,107,66,831,5.22
B002167,M03,night,3.6,25.0,81.1,46.9,B,148,22,368,7.53
B002168,M02,afternoon,4.1,24.9,101.6,39.7,A,114,10,434,3.51
B002169,M12,morning,3.1,23.4,115.6,11.2,B,78,15,553,2.44
B002170,M10,afternoon,3.9,16.5,104.3,40.3,A,123,56,253,5.19
B002171,M01,afternoon,4.4,17.0,95.5,47.7,A,32,64,943,4.1
B002172,M03,night,4.8,21.5,109.4,34.2,B,57,80,55,6.38
